Localização,Inventário,Denominação do Imobilizado,Vida,Valor Aquisição,Valor Contábil,Item Consumível Similar,Percentagem de Similaridade (%),Data Incorporação,Justificativa de Reprova
4.01 ITÚ,574322,PLACA UNIVERSAL DE 3 CASTANHAS CENTREX,20,"R$ 125,34","R$ 0,00",PLACA UNIVERSAL 190mm 3 CASTANHAS,65.7%,1992-06-30 00:00:00,RECLASSIFICAR: Alta similaridade (65.7%) com consumível 'PLACA UNIVERSAL 190mm 3 CASTANHAS...'. Forte indicação de má classificação.
4.01 ITÚ,574323,PLACA UNIVERSAL DE 3 CASTANHAS CENTREX,20,"R$ 125,34","R$ 0,00",PLACA UNIVERSAL 190mm 3 CASTANHAS,65.7%,1992-06-30 00:00:00,RECLASSIFICAR: Alta similaridade (65.7%) com consumível 'PLACA UNIVERSAL 190mm 3 CASTANHAS...'. Forte indicação de má classificação.
4.01 ITÚ,574324,PLACA UNIVERSAL DE 3 CASTANHAS CENTREX,20,"R$ 125,34","R$ 0,00",PLACA UNIVERSAL 190mm 3 CASTANHAS,65.7%,1992-06-30 00:00:00,RECLASSIFICAR: Alta similaridade (65.7%) com consumível 'PLACA UNIVERSAL 190mm 3 CASTANHAS...'. Forte indicação de má classificação.
4.01 ITÚ,574699,TORNO MECANICO NARDINI ND 220 AE,20,"R$ 13379,39","R$ 0,00",PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P,37.0%,1992-06-30 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P...'. Provavelmente corretamente classificado.
4.01 ITÚ,574700,TORNO MECANICO NARDINI ND 220 AE,20,"R$ 13379,39","R$ 0,00",PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P,37.0%,1992-06-30 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P...'. Provavelmente corretamente classificado.
4.01 ITÚ,574701,TORNO MECANICO NARDINI ND 220 AE,20,"R$ 13379,39","R$ 0,00",PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P,37.0%,1992-06-30 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P...'. Provavelmente corretamente classificado.
4.01 ITÚ,574702,TORNO MECANICO NARDINI ND 220 AE,20,"R$ 13379,39","R$ 0,00",PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P,37.0%,1992-06-30 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P...'. Provavelmente corretamente classificado.
4.01 ITÚ,574703,TORNO MECANICO NARDINI ND 220 AE,20,"R$ 13379,39","R$ 0,00",PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P,37.0%,1992-06-30 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P...'. Provavelmente corretamente classificado.
4.01 ITÚ,574704,TORNO MECANICO NARDINI ND 220 AE,20,"R$ 13379,39","R$ 0,00",PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P,37.0%,1992-06-30 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P...'. Provavelmente corretamente classificado.
4.01 ITÚ,589943,MAQUINA SERRAR METAIS AC-250-R RONEMAK,50,"R$ 3086,05","R$ 0,00",MÁQUINA VIDRO ELÉTRICO LE VW 24.250,34.0%,1993-10-31 00:00:00,MANTER: Baixa similaridade (34.0%) com consumível 'MÁQUINA VIDRO ELÉTRICO LE VW 24.250...'. Provavelmente corretamente classificado.
4.01 ITÚ,609217,LABORATORIO DE HIDRAULICA PARKER,10,"R$ 60978,84","R$ 0,00",MANGUEIRA HIDRÁULICA 5/8P,34.3%,1994-10-31 00:00:00,MANTER: Baixa similaridade (34.3%) com consumível 'MANGUEIRA HIDRÁULICA 5/8P...'. Provavelmente corretamente classificado.
4.01 ITÚ,621221,CENTRO USINAGEM ROMI DISCOVERY 308 MACH,25,"R$ 96142,93","R$ 0,00",MAN. MAN CENT USINAGEM CNC DISCOVERY 560,34.0%,1995-11-30 00:00:00,MANTER: Baixa similaridade (34.0%) com consumível 'MAN. MAN CENT USINAGEM CNC DISCOVERY 560...'. Provavelmente corretamente classificado.
4.01 ITÚ,633284,TORNO MECANICO CNC CENTUR 30RV ROMI,25,"R$ 75203,73","R$ 0,00",KIT ADESIVOS TORNO ROMI CENTUR 30D,39.0%,1997-06-30 00:00:00,MANTER: Baixa similaridade (39.0%) com consumível 'KIT ADESIVOS TORNO ROMI CENTUR 30D...'. Provavelmente corretamente classificado.
4.01 ITÚ,633286,TORNO MECANICO CNC CENTUR 30RV ROMI,25,"R$ 75203,73","R$ 0,00",KIT ADESIVOS TORNO ROMI CENTUR 30D,39.0%,1997-06-30 00:00:00,MANTER: Baixa similaridade (39.0%) com consumível 'KIT ADESIVOS TORNO ROMI CENTUR 30D...'. Provavelmente corretamente classificado.
4.01 ITÚ,648596,RUGOSIMETRO PORT SUFTEST SJ201 MITUTOYO,25,"R$ 1566,19","R$ 0,00",ESFERA MITUTOYO D20,21.4%,1999-01-31 00:00:00,MANTER: Similaridade muito baixa (21.4%). Mantém como patrimônio.
4.01 ITÚ,650479,FRESADORA UNIV MOD U 30 ZOCCA,50,"R$ 74366,80","R$ 0,00",PLAQUETA COMPAT.BOTOEIRA FRESADORA ZOCCA,33.0%,1999-04-30 00:00:00,MANTER: Baixa similaridade (33.0%) com consumível 'PLAQUETA COMPAT.BOTOEIRA FRESADORA ZOCCA...'. Provavelmente corretamente classificado.
4.01 ITÚ,651760,FRESADORA UNIVERSAL 6CV 220V U-30 ZOCCA,50,"R$ 74366,80","R$ 0,00",PROTETOR TÉRMICO 4ATM UNIVERSAL 220V,33.5%,1999-06-30 00:00:00,MANTER: Baixa similaridade (33.5%) com consumível 'PROTETOR TÉRMICO 4ATM UNIVERSAL 220V...'. Provavelmente corretamente classificado.
4.01 ITÚ,168923,SERRA P METAIS FITA 15P M ERGOP,11,"R$ 382,18","R$ 0,00","SERRA DE FITA 1/2"" DE 10-14 DENTES",39.3%,1967-12-31 00:00:00,"MANTER: Baixa similaridade (39.3%) com consumível 'SERRA DE FITA 1/2"" DE 10-14 DENTES...'. Provavelmente corretamente classificado."
4.01 ITÚ,289055,PLACA UNIV. 3 CASTANHAS CUSHMAN 190MM,17,"R$ 382,18","R$ 0,00",PLACA UNIVERSAL 190mm 3 CASTANHAS,54.1%,1975-06-30 00:00:00,AVALIAR: Similaridade moderada (54.1%) com consumível 'PLACA UNIVERSAL 190mm 3 CASTANHAS...'. Possível reclassificação.
4.01 ITÚ,289058,PLACA UNIV. 3 CASTANHAS CUSHMAN 190MM,17,"R$ 382,18","R$ 0,00",PLACA UNIVERSAL 190mm 3 CASTANHAS,54.1%,1975-06-30 00:00:00,AVALIAR: Similaridade moderada (54.1%) com consumível 'PLACA UNIVERSAL 190mm 3 CASTANHAS...'. Possível reclassificação.
4.01 ITÚ,289349,MORSA GIRATORIA ADRI MAS.2G 120MM,15,"R$ 382,18","R$ 0,00",MORSA MECÂNICA GIRATÓRIA,43.8%,1975-06-30 00:00:00,AVALIAR: Similaridade moderada (43.8%) com consumível 'MORSA MECÂNICA GIRATÓRIA...'. Possível reclassificação.
4.01 ITÚ,325431,MORSA FIXA 85MM P/FURADEIRA ADRI.,15,"R$ 382,18","R$ 0,00",MORSA COORDENADA PARA FURADEIRA N°2,41.2%,1977-12-31 00:00:00,AVALIAR: Similaridade moderada (41.2%) com consumível 'MORSA COORDENADA PARA FURADEIRA N°2...'. Possível reclassificação.
4.01 ITÚ,371228,ESMERIL DE BANCADA B-100 JOWA,35,"R$ 382,18","R$ 0,00","REBOLO ESMERIL 152mm 6""X3/4""X1/2"" GR 100",35.7%,1979-12-31 00:00:00,"MANTER: Baixa similaridade (35.7%) com consumível 'REBOLO ESMERIL 152mm 6""X3/4""X1/2"" GR 100...'. Provavelmente corretamente classificado."
4.01 ITÚ,446313,TORNO MECANICO NARDINI MC 220 AS,50,"R$ 382,18","R$ 0,00",PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P,37.0%,1983-03-31 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P...'. Provavelmente corretamente classificado.
4.01 ITÚ,479709,PLACA UNIV. 03 CAST. 190MM CENTREX,17,"R$ 382,18","R$ 0,00",PLACA UNIVERSAL 190mm 3 CASTANHAS,38.5%,1987-01-01 00:00:00,MANTER: Baixa similaridade (38.5%) com consumível 'PLACA UNIVERSAL 190mm 3 CASTANHAS...'. Provavelmente corretamente classificado.
4.01 ITÚ,479714,PLACA UNIV. 03 CAST. 190MM CENTREX,17,"R$ 382,18","R$ 0,00",PLACA UNIVERSAL 190mm 3 CASTANHAS,38.5%,1987-01-01 00:00:00,MANTER: Baixa similaridade (38.5%) com consumível 'PLACA UNIVERSAL 190mm 3 CASTANHAS...'. Provavelmente corretamente classificado.
4.01 ITÚ,493537,TORNO MECANICO NARDINI MC 220 AE,50,"R$ 382,18","R$ 0,00",PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P,37.0%,1988-08-31 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P...'. Provavelmente corretamente classificado.
4.01 ITÚ,493548,TORNO MECANICO NARDINI MC 220 AE,50,"R$ 382,18","R$ 0,00",PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P,37.0%,1988-08-31 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P...'. Provavelmente corretamente classificado.
4.01 ITÚ,497257,SERRA DE FITA VERTICAL RONEMAK AC250R,50,"R$ 382,18","R$ 0,00",LÂMINA DE SERRA FITA VERTICAL 30M 10X24W,44.2%,1988-10-31 00:00:00,AVALIAR: Similaridade moderada (44.2%) com consumível 'LÂMINA DE SERRA FITA VERTICAL 30M 10X24W...'. Possível reclassificação.
4.01 ITÚ,500972,FURADEIRA FRESADORA ROCCO FFPR-30MA,50,"R$ 382,18","R$ 0,00",COROA P/FRESADORA Z-34,27.5%,1988-11-30 00:00:00,MANTER: Similaridade muito baixa (27.5%). Mantém como patrimônio.
4.01 ITÚ,519949,TORNO MECANICO NARDINI MC 220 AE,50,"R$ 382,18","R$ 0,00",PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P,37.0%,1989-12-31 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P...'. Provavelmente corretamente classificado.
4.01 ITÚ,519951,TORNO MECANICO NARDINI MC 220 AE,50,"R$ 382,18","R$ 0,00",PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P,37.0%,1989-12-31 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P...'. Provavelmente corretamente classificado.
4.01 ITÚ,519952,TORNO MECANICO NARDINI MC 220 AE,50,"R$ 382,18","R$ 0,00",PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P,37.0%,1989-12-31 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P...'. Provavelmente corretamente classificado.
4.01 ITÚ,519955,TORNO MECANICO NARDINI MC 220 AE,50,"R$ 382,18","R$ 0,00",PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P,37.0%,1989-12-31 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P...'. Provavelmente corretamente classificado.
4.01 ITÚ,519956,TORNO MECANICO NARDINI MC 220 AE,50,"R$ 382,18","R$ 0,00",PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P,37.0%,1989-12-31 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P...'. Provavelmente corretamente classificado.
4.01 ITÚ,519957,TORNO MECANICO NARDINI MC 220 AE,50,"R$ 382,18","R$ 0,00",PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P,37.0%,1989-12-31 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P...'. Provavelmente corretamente classificado.
4.01 ITÚ,519958,TORNO MECANICO NARDINI MC 220 AE,50,"R$ 382,18","R$ 0,00",PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P,37.0%,1989-12-31 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P...'. Provavelmente corretamente classificado.
4.01 ITÚ,519959,TORNO MECANICO NARDINI MC 220 AE,50,"R$ 382,18","R$ 0,00",PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P,37.0%,1989-12-31 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P...'. Provavelmente corretamente classificado.
4.01 ITÚ,519962,TORNO MECANICO NARDINI MC 220 AE,50,"R$ 382,18","R$ 0,00",PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P,37.0%,1989-12-31 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P...'. Provavelmente corretamente classificado.
4.01 ITÚ,536762,VARIADOR DE TENSAO AUJE M T 3407,10,"R$ 135,43","R$ 0,00",REGULADOR DE TENSÃO 3.3V,33.3%,1991-02-28 00:00:00,MANTER: Baixa similaridade (33.3%) com consumível 'REGULADOR DE TENSÃO 3.3V...'. Provavelmente corretamente classificado.
4.01 ITÚ,536763,VARIADOR DE TENSAO AUJE M T 3407,10,"R$ 135,43","R$ 0,00",REGULADOR DE TENSÃO 3.3V,33.3%,1991-02-28 00:00:00,MANTER: Baixa similaridade (33.3%) com consumível 'REGULADOR DE TENSÃO 3.3V...'. Provavelmente corretamente classificado.
4.01 ITÚ,536764,VARIADOR DE TENSAO AUJE M T 3407,10,"R$ 135,43","R$ 0,00",REGULADOR DE TENSÃO 3.3V,33.3%,1991-02-28 00:00:00,MANTER: Baixa similaridade (33.3%) com consumível 'REGULADOR DE TENSÃO 3.3V...'. Provavelmente corretamente classificado.
4.01 ITÚ,536765,VARIADOR DE TENSAO AUJE M T 3407,10,"R$ 135,43","R$ 0,00",REGULADOR DE TENSÃO 3.3V,33.3%,1991-02-28 00:00:00,MANTER: Baixa similaridade (33.3%) com consumível 'REGULADOR DE TENSÃO 3.3V...'. Provavelmente corretamente classificado.
4.01 ITÚ,536770,VARIADOR DE TENSAO AUJE M T 3407,10,"R$ 135,43","R$ 0,00",REGULADOR DE TENSÃO 3.3V,33.3%,1991-02-28 00:00:00,MANTER: Baixa similaridade (33.3%) com consumível 'REGULADOR DE TENSÃO 3.3V...'. Provavelmente corretamente classificado.
4.01 ITÚ,536773,VARIADOR DE TENSAO AUJE M T 3407,10,"R$ 135,43","R$ 0,00",REGULADOR DE TENSÃO 3.3V,33.3%,1991-02-28 00:00:00,MANTER: Baixa similaridade (33.3%) com consumível 'REGULADOR DE TENSÃO 3.3V...'. Provavelmente corretamente classificado.
4.01 ITÚ,536774,VARIADOR DE TENSAO AUJE M T 3407,10,"R$ 135,43","R$ 0,00",REGULADOR DE TENSÃO 3.3V,33.3%,1991-02-28 00:00:00,MANTER: Baixa similaridade (33.3%) com consumível 'REGULADOR DE TENSÃO 3.3V...'. Provavelmente corretamente classificado.
4.01 ITÚ,536777,VARIADOR DE TENSAO AUJE M T 3407,10,"R$ 135,43","R$ 0,00",REGULADOR DE TENSÃO 3.3V,33.3%,1991-02-28 00:00:00,MANTER: Baixa similaridade (33.3%) com consumível 'REGULADOR DE TENSÃO 3.3V...'. Provavelmente corretamente classificado.
4.01 ITÚ,543381,RETIFICADORA UNIVERSAL U-61 FERDIMAT,35,"R$ 18418,76","R$ 0,00",DIODO UNIVERSAL DE 1A,35.4%,1991-08-31 00:00:00,MANTER: Baixa similaridade (35.4%) com consumível 'DIODO UNIVERSAL DE 1A...'. Provavelmente corretamente classificado.
4.01 ITÚ,594398,TORNO MECANICO NARDINI ND 220 AE,50,"R$ 3067,34","R$ 0,00",PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P,37.0%,1994-01-31 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P...'. Provavelmente corretamente classificado.
4.01 ITÚ,594399,TORNO MECANICO NARDINI ND 220 AE,50,"R$ 3067,34","R$ 0,00",PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P,37.0%,1994-01-31 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P...'. Provavelmente corretamente classificado.
4.01 ITÚ,594401,TORNO MECANICO NARDINI ND 220 AE,50,"R$ 3067,34","R$ 0,00",PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P,37.0%,1994-01-31 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P...'. Provavelmente corretamente classificado.
4.01 ITÚ,594405,TORNO MECANICO NARDINI ND 220 AE,50,"R$ 3067,34","R$ 0,00",PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P,37.0%,1994-01-31 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P...'. Provavelmente corretamente classificado.
4.01 ITÚ,594409,TORNO MECANICO NARDINI ND 220 AE,50,"R$ 3067,34","R$ 0,00",PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P,37.0%,1994-01-31 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P...'. Provavelmente corretamente classificado.
4.01 ITÚ,594412,TORNO MECANICO NARDINI ND 220 AE,50,"R$ 3067,34","R$ 0,00",PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P,37.0%,1994-01-31 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P...'. Provavelmente corretamente classificado.
4.01 ITÚ,60756,PEDESTAL DE FERRO FUNDIDO,35,"R$ 382,18","R$ 0,00",GRELHAS FERRO FUNDIDO,55.9%,1958-01-01 00:00:00,AVALIAR: Similaridade moderada (55.9%) com consumível 'GRELHAS FERRO FUNDIDO...'. Possível reclassificação.
4.01 ITÚ,447319,TORNO MECANICO NARDINI MC 220 AS,50,"R$ 382,18","R$ 0,00",PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P,37.0%,1983-04-30 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P...'. Provavelmente corretamente classificado.
4.01 ITÚ,447320,TORNO MECANICO NARDINI MC 220 AS,50,"R$ 382,18","R$ 0,00",PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P,37.0%,1983-04-30 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P...'. Provavelmente corretamente classificado.
4.01 ITÚ,447321,TORNO MECANICO NARDINI MC 220 AS,50,"R$ 382,18","R$ 0,00",PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P,37.0%,1983-04-30 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P...'. Provavelmente corretamente classificado.
4.01 ITÚ,447322,TORNO MECANICO NARDINI MC 220 AS,50,"R$ 382,18","R$ 0,00",PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P,37.0%,1983-04-30 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P...'. Provavelmente corretamente classificado.
4.01 ITÚ,447323,TORNO MECANICO NARDINI MC 220 AS,50,"R$ 382,18","R$ 0,00",PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P,37.0%,1983-04-30 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P...'. Provavelmente corretamente classificado.
4.01 ITÚ,447325,TORNO MECANICO NARDINI MC 220 AS,50,"R$ 382,18","R$ 0,00",PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P,37.0%,1983-04-30 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P...'. Provavelmente corretamente classificado.
4.01 ITÚ,447326,TORNO MECANICO NARDINI MC 220 AS,50,"R$ 382,18","R$ 0,00",PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P,37.0%,1983-04-30 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P...'. Provavelmente corretamente classificado.
4.01 ITÚ,471562,PROJETOR DE PERFIS NIKON MOD. V 12,25,"R$ 382,18","R$ 0,00",PROJETOR DE LÂMPADA LED - MOD. HB02 225W,35.5%,1986-10-31 00:00:00,MANTER: Baixa similaridade (35.5%) com consumível 'PROJETOR DE LÂMPADA LED - MOD. HB02 225W...'. Provavelmente corretamente classificado.
4.01 ITÚ,474474,TORNO MECANICO NARDINI MC 220 AE,50,"R$ 382,18","R$ 0,00",PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P,37.0%,1987-02-28 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P...'. Provavelmente corretamente classificado.
4.01 ITÚ,474480,TORNO MECANICO NARDINI MC 220 AE,50,"R$ 382,18","R$ 0,00",PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P,37.0%,1987-02-28 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P...'. Provavelmente corretamente classificado.
4.01 ITÚ,474481,TORNO MECANICO NARDINI MC 220 AE,50,"R$ 382,18","R$ 0,00",PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P,37.0%,1987-02-28 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P...'. Provavelmente corretamente classificado.
4.01 ITÚ,474488,TORNO MECANICO NARDINI MC 220 AE,50,"R$ 382,18","R$ 0,00",PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P,37.0%,1987-02-28 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P...'. Provavelmente corretamente classificado.
4.01 ITÚ,474496,TORNO MECANICO NARDINI MC 220 AE,50,"R$ 382,18","R$ 0,00",PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P,37.0%,1987-02-28 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P...'. Provavelmente corretamente classificado.
4.01 ITÚ,474500,TORNO MECANICO NARDINI MC 220 AE,50,"R$ 382,18","R$ 0,00",PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P,37.0%,1987-02-28 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P...'. Provavelmente corretamente classificado.
4.01 ITÚ,474501,TORNO MECANICO NARDINI MC 220 AE,50,"R$ 382,18","R$ 0,00",PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P,37.0%,1987-02-28 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P...'. Provavelmente corretamente classificado.
4.01 ITÚ,517990,PRENSA MANUAL BALANCIN DM-243,40,"R$ 382,18","R$ 0,00",PRENSA CABO 2P,29.3%,1989-11-30 00:00:00,MANTER: Similaridade muito baixa (29.3%). Mantém como patrimônio.
4.01 ITÚ,520195,TORNO MECANICO NARDINI MC 220 AE,50,"R$ 382,18","R$ 0,00",PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P,37.0%,1989-12-31 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P...'. Provavelmente corretamente classificado.
4.01 ITÚ,520200,TORNO MECANICO NARDINI MC 220 AE,50,"R$ 382,18","R$ 0,00",PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P,37.0%,1989-12-31 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'PORTA FERRAMENTA P/TORNO MECÂNICO 3/8P...'. Provavelmente corretamente classificado.
4.01 ITÚ,609197,LABORATORIO DE PNEUMATICA PARKER,10,"R$ 32430,69","R$ 0,00",01 HUB P/PNEUMÁTICA,32.8%,1994-10-31 00:00:00,MANTER: Baixa similaridade (32.8%) com consumível '01 HUB P/PNEUMÁTICA...'. Provavelmente corretamente classificado.
4.01 ITÚ,623428,MAQUINA INJETORA PRIMAX 65 ROMI,30,"R$ 118455,80","R$ 0,00",PORTA MOLDE 30X45CM (MÁQUINA INJETORA),34.3%,1996-01-31 00:00:00,MANTER: Baixa similaridade (34.3%) com consumível 'PORTA MOLDE 30X45CM (MÁQUINA INJETORA)...'. Provavelmente corretamente classificado.
4.01 ITÚ,64370,PEDESTAL DE FERRO FUNDIDO,35,"R$ 382,18","R$ 0,00",GRELHAS FERRO FUNDIDO,55.9%,1957-01-01 00:00:00,AVALIAR: Similaridade moderada (55.9%) com consumível 'GRELHAS FERRO FUNDIDO...'. Possível reclassificação.
4.01 ITÚ,68134,ESMERIL DE BANCADA BUFALO 81000,35,"R$ 382,18","R$ 0,00",LUMINÁRIA DE BANCADA REGULÁVEL E-27,28.9%,1951-01-01 00:00:00,MANTER: Similaridade muito baixa (28.9%). Mantém como patrimônio.
4.02 SOROCABA,141429,TRANSFOR DE CORRENTE 10 5A N 67823,10,"R$ 382,18","R$ 0,00",TRANSDUTOR DE CORRENTE AC 0 A 5A,39.3%,1965-05-31 00:00:00,MANTER: Baixa similaridade (39.3%) com consumível 'TRANSDUTOR DE CORRENTE AC 0 A 5A...'. Provavelmente corretamente classificado.
4.02 SOROCABA,141430,TRANSFOR DE CORRENTE 10 5A N 67824,10,"R$ 382,18","R$ 0,00",TRANSDUTOR DE CORRENTE AC 0 A 5A,39.3%,1965-05-31 00:00:00,MANTER: Baixa similaridade (39.3%) com consumível 'TRANSDUTOR DE CORRENTE AC 0 A 5A...'. Provavelmente corretamente classificado.
4.02 SOROCABA,141431,TRANSFOR DE CORRENTE 10 5A N 67825,10,"R$ 382,18","R$ 0,00",TRANSDUTOR DE CORRENTE AC 0 A 5A,39.3%,1965-05-31 00:00:00,MANTER: Baixa similaridade (39.3%) com consumível 'TRANSDUTOR DE CORRENTE AC 0 A 5A...'. Provavelmente corretamente classificado.
4.02 SOROCABA,141432,TRANSFOR DE CORRENTE 30 5A N 70586,10,"R$ 382,18","R$ 0,00",TRANSDUTOR DE CORRENTE AC 0 A 5A,39.3%,1965-05-31 00:00:00,MANTER: Baixa similaridade (39.3%) com consumível 'TRANSDUTOR DE CORRENTE AC 0 A 5A...'. Provavelmente corretamente classificado.
