Localização,Inventário,Denominação do Imobilizado,Vida,Valor Aquisição,Valor Contábil,Item Consumível Similar,Percentagem de Similaridade (%),Data Incorporação,Justificativa de Reprova
1.27 JANDIRA,596147,RELOGIO DE PAREDE LVN-40 ROD-BEL,10,"R$ 71,02","R$ 0,00",RELÓGIO DE PAREDE DIGITAL,43.3%,1994-02-28 00:00:00,AVALIAR: Similaridade moderada (43.3%) com consumível 'RELÓGIO DE PAREDE DIGITAL...'. Possível reclassificação.
1.27 JANDIRA,296164,PORTA CARTOES PARA 50 NUMEROS,20,"R$ 182,18","R$ 0,00",PORTA CARTÕES C/CHAVEIRO,55.4%,1975-01-01 00:00:00,AVALIAR: Similaridade moderada (55.4%) com consumível 'PORTA CARTÕES C/CHAVEIRO...'. Possível reclassificação.
1.27 JANDIRA,593927,CHAVEIRO ARMACO P/50 CHAVES,20,"R$ 227,83","R$ 0,00",CLAVICULÁRIO P/50 CHAVES,39.9%,1993-12-31 00:00:00,MANTER: Baixa similaridade (39.9%) com consumível 'CLAVICULÁRIO P/50 CHAVES...'. Provavelmente corretamente classificado.
1.27 JANDIRA,596148,RELOGIO DE PAREDE LVN-40 ROD-BEL,10,"R$ 71,02","R$ 0,00",RELÓGIO DE PAREDE DIGITAL,43.3%,1994-02-28 00:00:00,AVALIAR: Similaridade moderada (43.3%) com consumível 'RELÓGIO DE PAREDE DIGITAL...'. Possível reclassificação.
1.27 JANDIRA,596149,RELOGIO DE PAREDE LVN-40 ROD-BEL,10,"R$ 71,02","R$ 0,00",RELÓGIO DE PAREDE DIGITAL,43.3%,1994-02-28 00:00:00,AVALIAR: Similaridade moderada (43.3%) com consumível 'RELÓGIO DE PAREDE DIGITAL...'. Possível reclassificação.
1.27 JANDIRA,596150,RELOGIO DE PAREDE LVN-40 ROD-BEL,10,"R$ 71,02","R$ 0,00",RELÓGIO DE PAREDE DIGITAL,43.3%,1994-02-28 00:00:00,AVALIAR: Similaridade moderada (43.3%) com consumível 'RELÓGIO DE PAREDE DIGITAL...'. Possível reclassificação.
1.27 JANDIRA,797769,ESCADA DE ABRIR FIBRA-6 DEG.-COGUMELO TF6,15,"R$ 414,90","R$ 0,00",ESCADA DE FIBRA 5D - DUPLO,39.7%,2007-10-02 00:00:00,MANTER: Baixa similaridade (39.7%) com consumível 'ESCADA DE FIBRA 5D - DUPLO...'. Provavelmente corretamente classificado.
1.27 JANDIRA,797771,ESCADA DE ABRIR FIBRA-6 DEG.-COGUMELO TF6,15,"R$ 414,90","R$ 0,00",ESCADA DE FIBRA 5D - DUPLO,39.7%,2007-10-02 00:00:00,MANTER: Baixa similaridade (39.7%) com consumível 'ESCADA DE FIBRA 5D - DUPLO...'. Provavelmente corretamente classificado.
1.27 JANDIRA,797778,ESCADA DE ABRIR FIBRA-6 DEG.-COGUMELO TF6,15,"R$ 414,90","R$ 0,00",ESCADA DE FIBRA 5D - DUPLO,39.7%,2007-10-02 00:00:00,MANTER: Baixa similaridade (39.7%) com consumível 'ESCADA DE FIBRA 5D - DUPLO...'. Provavelmente corretamente classificado.
1.27 JANDIRA,797784,ESCADA DE ABRIR FIBRA-6 DEG.-COGUMELO TF6,15,"R$ 414,90","R$ 0,00",ESCADA DE FIBRA 5D - DUPLO,39.7%,2007-10-02 00:00:00,MANTER: Baixa similaridade (39.7%) com consumível 'ESCADA DE FIBRA 5D - DUPLO...'. Provavelmente corretamente classificado.
1.28 GUARULHOS,796400,"ESCADA DUP. TIPO TESOURA, C/ PLATAFOR-FT-6",15,"R$ 305,00","R$ 0,00",ARRANQUE DE GUIAS ELEVADOR TIPO PLATAFOR,31.2%,2007-10-08 00:00:00,MANTER: Baixa similaridade (31.2%) com consumível 'ARRANQUE DE GUIAS ELEVADOR TIPO PLATAFOR...'. Provavelmente corretamente classificado.
1.28 GUARULHOS,796399,"ESCADA DUP. TIPO TESOURA, C/ PLATAFOR-FT-6",15,"R$ 305,00","R$ 0,00",ARRANQUE DE GUIAS ELEVADOR TIPO PLATAFOR,31.2%,2007-10-08 00:00:00,MANTER: Baixa similaridade (31.2%) com consumível 'ARRANQUE DE GUIAS ELEVADOR TIPO PLATAFOR...'. Provavelmente corretamente classificado.
1.28 GUARULHOS,796401,"ESCADA DUP. TIPO TESOURA, C/ PLATAFOR-FT-6",15,"R$ 305,00","R$ 0,00",ARRANQUE DE GUIAS ELEVADOR TIPO PLATAFOR,31.2%,2007-10-08 00:00:00,MANTER: Baixa similaridade (31.2%) com consumível 'ARRANQUE DE GUIAS ELEVADOR TIPO PLATAFOR...'. Provavelmente corretamente classificado.
1.34 SÃO CAETANO DO SUL,600081,REFRIGERADOR CONSUL 120 LITROS RT12A,15,"R$ 592,71","R$ 0,00",CAIXA ISOPOR 120 LITROS,35.3%,1996-01-31 00:00:00,MANTER: Baixa similaridade (35.3%) com consumível 'CAIXA ISOPOR 120 LITROS...'. Provavelmente corretamente classificado.
1.35 SANTANA DE PARNAÍBA,569506,MULTIMETRO DIG.PORT.YOKOGAWA,10,"R$ 104,49","R$ 0,00",MULTIMETRO DIG. PORTATIL,51.5%,1992-03-31 00:00:00,AVALIAR: Similaridade moderada (51.5%) com consumível 'MULTIMETRO DIG. PORTATIL...'. Possível reclassificação.
1.35 SANTANA DE PARNAÍBA,569511,MULTIMETRO DIG.PORT.YOKOGAWA,10,"R$ 104,49","R$ 0,00",MULTIMETRO DIG. PORTATIL,51.5%,1992-03-31 00:00:00,AVALIAR: Similaridade moderada (51.5%) com consumível 'MULTIMETRO DIG. PORTATIL...'. Possível reclassificação.
1.35 SANTANA DE PARNAÍBA,569513,MULTIMETRO DIG.PORT.YOKOGAWA,10,"R$ 104,49","R$ 0,00",MULTIMETRO DIG. PORTATIL,51.5%,1992-03-31 00:00:00,AVALIAR: Similaridade moderada (51.5%) com consumível 'MULTIMETRO DIG. PORTATIL...'. Possível reclassificação.
1.35 SANTANA DE PARNAÍBA,569514,MULTIMETRO DIG.PORT.YOKOGAWA,10,"R$ 104,49","R$ 0,00",MULTIMETRO DIG. PORTATIL,51.5%,1992-03-31 00:00:00,AVALIAR: Similaridade moderada (51.5%) com consumível 'MULTIMETRO DIG. PORTATIL...'. Possível reclassificação.
1.35 SANTANA DE PARNAÍBA,795055,ESCADA DUPL.T.TESOU. C/ PLAT.COGUMELOTF 6,15,"R$ 414,90","R$ 0,00",ESCADA (USAR O CÓDIGO 7004934),23.1%,2007-09-27 00:00:00,MANTER: Similaridade muito baixa (23.1%). Mantém como patrimônio.
1.35 SANTANA DE PARNAÍBA,795056,ESCADA DUPL.T.TESOU. C/ PLAT.COGUMELOTF 6,15,"R$ 414,90","R$ 0,00",ESCADA (USAR O CÓDIGO 7004934),23.1%,2007-09-27 00:00:00,MANTER: Similaridade muito baixa (23.1%). Mantém como patrimônio.
1.35 SANTANA DE PARNAÍBA,795057,ESCADA DUPL.T.TESOU. C/ PLAT.COGUMELOTF 6,15,"R$ 414,90","R$ 0,00",ESCADA (USAR O CÓDIGO 7004934),23.1%,2007-09-27 00:00:00,MANTER: Similaridade muito baixa (23.1%). Mantém como patrimônio.
1.35 SANTANA DE PARNAÍBA,795058,ESCADA DUPL.T.TESOU. C/ PLAT.COGUMELOTF 6,15,"R$ 414,90","R$ 0,00",ESCADA (USAR O CÓDIGO 7004934),23.1%,2007-09-27 00:00:00,MANTER: Similaridade muito baixa (23.1%). Mantém como patrimônio.
1.35 SANTANA DE PARNAÍBA,795059,ESCADA DUPL.T.TESOU. C/ PLAT.COGUMELOTF 6,15,"R$ 414,90","R$ 0,00",ESCADA (USAR O CÓDIGO 7004934),23.1%,2007-09-27 00:00:00,MANTER: Similaridade muito baixa (23.1%). Mantém como patrimônio.
1.35 SANTANA DE PARNAÍBA,795060,ESCADA DUPL.T.TESOU. C/ PLAT.COGUMELOTF 6,15,"R$ 414,90","R$ 0,00",ESCADA (USAR O CÓDIGO 7004934),23.1%,2007-09-27 00:00:00,MANTER: Similaridade muito baixa (23.1%). Mantém como patrimônio.
1.35 SANTANA DE PARNAÍBA,795061,ESCADA DUPL.T.TESOU. C/ PLAT.COGUMELOTF 6,15,"R$ 414,90","R$ 0,00",ESCADA (USAR O CÓDIGO 7004934),23.1%,2007-09-27 00:00:00,MANTER: Similaridade muito baixa (23.1%). Mantém como patrimônio.
1.35 SANTANA DE PARNAÍBA,795062,ESCADA DUPL.T.TESOU. C/ PLAT.COGUMELOTF 6,15,"R$ 414,90","R$ 0,00",ESCADA (USAR O CÓDIGO 7004934),23.1%,2007-09-27 00:00:00,MANTER: Similaridade muito baixa (23.1%). Mantém como patrimônio.
1.35 SANTANA DE PARNAÍBA,794873,ESCADA DUPLA T.TESOU.6DEGR.TF 6-COGUMELO,15,"R$ 414,90","R$ 0,00",ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS,37.0%,2007-10-04 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS...'. Provavelmente corretamente classificado.
1.35 SANTANA DE PARNAÍBA,794874,ESCADA DUPLA T.TESOU.6DEGR.TF 6-COGUMELO,15,"R$ 414,90","R$ 0,00",ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS,37.0%,2007-10-04 00:00:00,MANTER: Baixa similaridade (37.0%) com consumível 'ESCADA DUPLA DE ALUMÍNIO 7 DEGRAUS...'. Provavelmente corretamente classificado.
1.38 COTIA,561749,BALANCA ENFERMARIA 150KG FILIZOLA,10,"R$ 609,44","R$ 0,00",BALANÇA MECÂNICA 130KG,30.2%,1991-12-31 00:00:00,MANTER: Baixa similaridade (30.2%) com consumível 'BALANÇA MECÂNICA 130KG...'. Provavelmente corretamente classificado.
1.38 COTIA,784597,PROJETOR MULTIM. BEN-MP610 -1800 ANSI LUMENS,10,"R$ 2800,00","R$ 0,00",LÂMPADA TUBULAR LED T8 18W 1800 LÚMENS,27.7%,2007-04-10 00:00:00,MANTER: Similaridade muito baixa (27.7%). Mantém como patrimônio.
1.38 COTIA,152618,CONTADOR ROTACOES AUTOMATICO  A 10000,10,"R$ 182,18","R$ 0,00",DOSADOR AUTOMÁTICO,31.8%,1966-01-01 00:00:00,MANTER: Baixa similaridade (31.8%) com consumível 'DOSADOR AUTOMÁTICO...'. Provavelmente corretamente classificado.
1.38 COTIA,566535,MULTIMETRO ANALOGICO PORT.MINIPA ET3021,10,"R$ 76,60","R$ 0,00",MULTÍMETRO ANALÓGICO (CÓD INATIVO),42.0%,1992-02-29 00:00:00,AVALIAR: Similaridade moderada (42.0%) com consumível 'MULTÍMETRO ANALÓGICO (CÓD INATIVO)...'. Possível reclassificação.
1.63 PIRITUBA,795063,ESCADA DUPL.T.TESOU. C/ PLAT.COGUMELOTF 6,15,"R$ 414,90","R$ 0,00",ESCADA (USAR O CÓDIGO 7004934),23.1%,2007-09-27 00:00:00,MANTER: Similaridade muito baixa (23.1%). Mantém como patrimônio.
1.63 PIRITUBA,795064,ESCADA DUPL.T.TESOU. C/ PLAT.COGUMELOTF 6,15,"R$ 414,90","R$ 0,00",ESCADA (USAR O CÓDIGO 7004934),23.1%,2007-09-27 00:00:00,MANTER: Similaridade muito baixa (23.1%). Mantém como patrimônio.
1.63 PIRITUBA,795065,ESCADA DUPL.T.TESOU. C/ PLAT.COGUMELOTF 6,15,"R$ 414,90","R$ 0,00",ESCADA (USAR O CÓDIGO 7004934),23.1%,2007-09-27 00:00:00,MANTER: Similaridade muito baixa (23.1%). Mantém como patrimônio.
1.63 PIRITUBA,795066,ESCADA DUPL.T.TESOU. C/ PLAT.COGUMELOTF 6,15,"R$ 414,90","R$ 0,00",ESCADA (USAR O CÓDIGO 7004934),23.1%,2007-09-27 00:00:00,MANTER: Similaridade muito baixa (23.1%). Mantém como patrimônio.
1.63 PIRITUBA,795067,ESCADA DUPL.T.TESOU. C/ PLAT.COGUMELOTF 6,15,"R$ 414,90","R$ 0,00",ESCADA (USAR O CÓDIGO 7004934),23.1%,2007-09-27 00:00:00,MANTER: Similaridade muito baixa (23.1%). Mantém como patrimônio.
1.63 PIRITUBA,795068,ESCADA DUPL.T.TESOU. C/ PLAT.COGUMELOTF 6,15,"R$ 414,90","R$ 0,00",ESCADA (USAR O CÓDIGO 7004934),23.1%,2007-09-27 00:00:00,MANTER: Similaridade muito baixa (23.1%). Mantém como patrimônio.
1.63 PIRITUBA,795069,ESCADA DUPL.T.TESOU. C/ PLAT.COGUMELOTF 6,15,"R$ 414,90","R$ 0,00",ESCADA (USAR O CÓDIGO 7004934),23.1%,2007-09-27 00:00:00,MANTER: Similaridade muito baixa (23.1%). Mantém como patrimônio.
1.63 PIRITUBA,795070,ESCADA DUPL.T.TESOU. C/ PLAT.COGUMELOTF 6,15,"R$ 414,90","R$ 0,00",ESCADA (USAR O CÓDIGO 7004934),23.1%,2007-09-27 00:00:00,MANTER: Similaridade muito baixa (23.1%). Mantém como patrimônio.
1.63 PIRITUBA,795071,ESCADA DUPL.T.TESOU. C/ PLAT.COGUMELOTF 6,15,"R$ 414,90","R$ 0,00",ESCADA (USAR O CÓDIGO 7004934),23.1%,2007-09-27 00:00:00,MANTER: Similaridade muito baixa (23.1%). Mantém como patrimônio.
1.63 PIRITUBA,795072,ESCADA DUPL.T.TESOU. C/ PLAT.COGUMELOTF 6,15,"R$ 414,90","R$ 0,00",ESCADA (USAR O CÓDIGO 7004934),23.1%,2007-09-27 00:00:00,MANTER: Similaridade muito baixa (23.1%). Mantém como patrimônio.
1.63 PIRITUBA,795073,ESCADA DUPL.T.TESOU. C/ PLAT.COGUMELOTF 6,15,"R$ 414,90","R$ 0,00",ESCADA (USAR O CÓDIGO 7004934),23.1%,2007-09-27 00:00:00,MANTER: Similaridade muito baixa (23.1%). Mantém como patrimônio.
1.63 PIRITUBA,795074,ESCADA DUPL.T.TESOU. C/ PLAT.COGUMELOTF 6,15,"R$ 414,90","R$ 0,00",ESCADA (USAR O CÓDIGO 7004934),23.1%,2007-09-27 00:00:00,MANTER: Similaridade muito baixa (23.1%). Mantém como patrimônio.
1.63 PIRITUBA,795075,ESCADA DUPL.T.TESOU. C/ PLAT.COGUMELOTF 6,15,"R$ 414,90","R$ 0,00",ESCADA (USAR O CÓDIGO 7004934),23.1%,2007-09-27 00:00:00,MANTER: Similaridade muito baixa (23.1%). Mantém como patrimônio.
1.63 PIRITUBA,795076,ESCADA DUPL.T.TESOU. C/ PLAT.COGUMELOTF 6,15,"R$ 414,90","R$ 0,00",ESCADA (USAR O CÓDIGO 7004934),23.1%,2007-09-27 00:00:00,MANTER: Similaridade muito baixa (23.1%). Mantém como patrimônio.
1.63 PIRITUBA,795077,ESCADA DUPL.T.TESOU. C/ PLAT.COGUMELOTF 6,15,"R$ 414,90","R$ 0,00",ESCADA (USAR O CÓDIGO 7004934),23.1%,2007-09-27 00:00:00,MANTER: Similaridade muito baixa (23.1%). Mantém como patrimônio.
1.63 PIRITUBA,795078,ESCADA DUPL.T.TESOU. C/ PLAT.COGUMELOTF 6,15,"R$ 414,90","R$ 0,00",ESCADA (USAR O CÓDIGO 7004934),23.1%,2007-09-27 00:00:00,MANTER: Similaridade muito baixa (23.1%). Mantém como patrimônio.
1.64 MAUÁ,531510,AQUECEDOR PARA MARMITAS DC-1241,15,"R$ 182,18","R$ 0,00",AQUECEDOR DE CERA P/LABORATÓRIO,29.5%,1990-11-30 00:00:00,MANTER: Similaridade muito baixa (29.5%). Mantém como patrimônio.
1.64 MAUÁ,563604,QUADRO MAGNETICO MOVEL C/TELA DIDATICA,20,"R$ 677,16","R$ 0,00",QUADRO ALUMÍNIO 2.22 X 1.3M C/TELA ANTI,38.7%,1991-12-31 00:00:00,MANTER: Baixa similaridade (38.7%) com consumível 'QUADRO ALUMÍNIO 2.22 X 1.3M C/TELA ANTI...'. Provavelmente corretamente classificado.
1.64 MAUÁ,632399,"QUADRO MAGNETICO 2,00X1,00M DIDATICA",20,"R$ 214,67","R$ 0,00",QUADRO MAGNÉTICO ABC 40X30CM,40.6%,1997-05-31 00:00:00,AVALIAR: Similaridade moderada (40.6%) com consumível 'QUADRO MAGNÉTICO ABC 40X30CM...'. Possível reclassificação.
2.01 SANTOS,210795,CONJUNTO DR.MAX CLEMENZ,15,"R$ 182,18","R$ 0,00",CONJUNTO RASPADOR DO Y,34.8%,1970-05-31 00:00:00,MANTER: Baixa similaridade (34.8%) com consumível 'CONJUNTO RASPADOR DO Y...'. Provavelmente corretamente classificado.
2.01 SANTOS,612328,GRAMPEADOR P/PAPEL 266 CARBEX,15,"R$ 31,12","R$ 0,00",GRAMPEADOR DE PAPEL CARBEX RET,66.4%,1995-05-31 00:00:00,RECLASSIFICAR: Alta similaridade (66.4%) com consumível 'GRAMPEADOR DE PAPEL CARBEX RET...'. Forte indicação de má classificação.
2.01 SANTOS,640917,MANEQUIM RESUSCI ANNE 15.00.27 LAERDAL,7,"R$ 3017,11","R$ 0,00",MANEQUIM PET TAMANHO 0,26.7%,1998-05-31 00:00:00,MANTER: Similaridade muito baixa (26.7%). Mantém como patrimônio.
2.01 SANTOS,492342,BALCAO FRIGORIFICO BE SECURATO,15,"R$ 182,18","R$ 0,00",FLUIDO FRIGORÍFICO XP 20,35.3%,1988-06-30 00:00:00,MANTER: Baixa similaridade (35.3%) com consumível 'FLUIDO FRIGORÍFICO XP 20...'. Provavelmente corretamente classificado.
2.01 SANTOS,492343,BALCAO FRIGORIFICO BE SECURATO,15,"R$ 182,18","R$ 0,00",FLUIDO FRIGORÍFICO XP 20,35.3%,1988-06-30 00:00:00,MANTER: Baixa similaridade (35.3%) com consumível 'FLUIDO FRIGORÍFICO XP 20...'. Provavelmente corretamente classificado.
2.01 SANTOS,622281,BALANCA ELETRONICA 10KG ROBINAIR W13414,10,"R$ 2753,07","R$ 0,00",BALANÇA DIGITAL P/ CULINÁRIA - CAP. 10KG,31.9%,1995-12-31 00:00:00,MANTER: Baixa similaridade (31.9%) com consumível 'BALANÇA DIGITAL P/ CULINÁRIA - CAP. 10KG...'. Provavelmente corretamente classificado.
2.02 CUBATÃO,577865,FURADOR DE PAPEL CARBEX,15,"R$ 62,68","R$ 0,00",FURADOR DE PAPEL,71.3%,1992-11-30 00:00:00,RECLASSIFICAR: Alta similaridade (71.3%) com consumível 'FURADOR DE PAPEL...'. Forte indicação de má classificação.
2.02 CUBATÃO,577866,FURADOR DE PAPEL CARBEX,15,"R$ 62,68","R$ 0,00",FURADOR DE PAPEL,71.3%,1992-11-30 00:00:00,RECLASSIFICAR: Alta similaridade (71.3%) com consumível 'FURADOR DE PAPEL...'. Forte indicação de má classificação.
2.02 CUBATÃO,584209,GRAMPEADOR DE PAPEL CARBEX,15,"R$ 9,90","R$ 0,00",GRAMPEADOR DE PAPEL CARBEX RET,80.4%,1993-05-31 00:00:00,RECLASSIFICAR: Altíssima similaridade (80.4%) com consumível 'GRAMPEADOR DE PAPEL CARBEX RET...'. Item claramente mal classificado como patrimônio.
2.02 CUBATÃO,577867,FURADOR DE PAPEL CARBEX,15,"R$ 62,68","R$ 0,00",FURADOR DE PAPEL,71.3%,1992-11-30 00:00:00,RECLASSIFICAR: Alta similaridade (71.3%) com consumível 'FURADOR DE PAPEL...'. Forte indicação de má classificação.
2.02 CUBATÃO,577859,GRAMPEADOR DE PAPEL CARBEX,15,"R$ 48,76","R$ 0,00",GRAMPEADOR DE PAPEL CARBEX RET,80.4%,1992-11-30 00:00:00,RECLASSIFICAR: Altíssima similaridade (80.4%) com consumível 'GRAMPEADOR DE PAPEL CARBEX RET...'. Item claramente mal classificado como patrimônio.
2.02 CUBATÃO,577862,FURADOR DE PAPEL CARBEX,15,"R$ 62,68","R$ 0,00",FURADOR DE PAPEL,71.3%,1992-11-30 00:00:00,RECLASSIFICAR: Alta similaridade (71.3%) com consumível 'FURADOR DE PAPEL...'. Forte indicação de má classificação.
2.02 CUBATÃO,584210,GRAMPEADOR DE PAPEL CARBEX,15,"R$ 9,90","R$ 0,00",GRAMPEADOR DE PAPEL CARBEX RET,80.4%,1993-05-31 00:00:00,RECLASSIFICAR: Altíssima similaridade (80.4%) com consumível 'GRAMPEADOR DE PAPEL CARBEX RET...'. Item claramente mal classificado como patrimônio.
2.02 CUBATÃO,577863,FURADOR DE PAPEL CARBEX,15,"R$ 62,68","R$ 0,00",FURADOR DE PAPEL,71.3%,1992-11-30 00:00:00,RECLASSIFICAR: Alta similaridade (71.3%) com consumível 'FURADOR DE PAPEL...'. Forte indicação de má classificação.
2.02 CUBATÃO,576638,BOMBA DE METAL P/INFLAR BOLAS,15,"R$ 6,96","R$ 0,00",BOMBA DE ALUMÍNIO P/ENCHER BOLAS,45.0%,1992-09-30 00:00:00,AVALIAR: Similaridade moderada (45.0%) com consumível 'BOMBA DE ALUMÍNIO P/ENCHER BOLAS...'. Possível reclassificação.
2.02 CUBATÃO,603663,GRAMPEADOR DE PAPEL CARBEX 266,15,"R$ 100,54","R$ 0,00",GRAMPEADOR DE PAPEL CARBEX RET,69.0%,1994-06-30 00:00:00,RECLASSIFICAR: Alta similaridade (69.0%) com consumível 'GRAMPEADOR DE PAPEL CARBEX RET...'. Forte indicação de má classificação.
2.02 CUBATÃO,605976,FURADOR DE PAPEL MOD.2002 CARBEX,15,"R$ 74,75","R$ 0,00",FURADOR DE PAPEL,48.0%,1994-08-31 00:00:00,AVALIAR: Similaridade moderada (48.0%) com consumível 'FURADOR DE PAPEL...'. Possível reclassificação.
2.02 CUBATÃO,584211,GRAMPEADOR DE PAPEL CARBEX,15,"R$ 9,90","R$ 0,00",GRAMPEADOR DE PAPEL CARBEX RET,80.4%,1993-05-31 00:00:00,RECLASSIFICAR: Altíssima similaridade (80.4%) com consumível 'GRAMPEADOR DE PAPEL CARBEX RET...'. Item claramente mal classificado como patrimônio.
2.02 CUBATÃO,793591,CAIXA DE ÁGUA PARA RESFRIAR PEÇAS DC-845,25,"R$ 819,50","R$ 0,00",CAIXA DE AGUA DE POLIPROPILENO,38.8%,2007-08-24 00:00:00,MANTER: Baixa similaridade (38.8%) com consumível 'CAIXA DE AGUA DE POLIPROPILENO...'. Provavelmente corretamente classificado.
2.02 CUBATÃO,577868,FURADOR DE PAPEL CARBEX,15,"R$ 62,68","R$ 0,00",FURADOR DE PAPEL,71.3%,1992-11-30 00:00:00,RECLASSIFICAR: Alta similaridade (71.3%) com consumível 'FURADOR DE PAPEL...'. Forte indicação de má classificação.
2.60 REGISTRO,660873,MANEQUIM TORSO MARCA NASCO MOD. BASIC,7,"R$ 409,80","R$ 0,00",MANEQUIM INFANTIL CABEÇA OVO BASE VIDRO,24.0%,2000-10-31 00:00:00,MANTER: Similaridade muito baixa (24.0%). Mantém como patrimônio.
3.01 TAUBATÉ,297634,BANDEJA ACO INOX. 48X32CM,15,"R$ 182,18","R$ 0,00",BANDEJA AÇO INOX,76.5%,1975-12-31 00:00:00,RECLASSIFICAR: Alta similaridade (76.5%) com consumível 'BANDEJA AÇO INOX...'. Forte indicação de má classificação.
3.01 TAUBATÉ,297635,BANDEJA ACO INOX. 48X32CM,15,"R$ 182,18","R$ 0,00",BANDEJA AÇO INOX,76.5%,1975-12-31 00:00:00,RECLASSIFICAR: Alta similaridade (76.5%) com consumível 'BANDEJA AÇO INOX...'. Forte indicação de má classificação.
3.01 TAUBATÉ,640918,MANEQUIM RESUSCI ANNE 15.00.27 LAERDAL,7,"R$ 3017,11","R$ 0,00",MANEQUIM PET TAMANHO 0,26.7%,1998-05-31 00:00:00,MANTER: Similaridade muito baixa (26.7%). Mantém como patrimônio.
3.01 TAUBATÉ,226560,QUADRO DE TELA EFAW 81 BOSCH,20,"R$ 182,18","R$ 0,00",QUADRO ALUMÍNIO 2.22 X 1.3M C/TELA ANTI,35.9%,1971-03-31 00:00:00,MANTER: Baixa similaridade (35.9%) com consumível 'QUADRO ALUMÍNIO 2.22 X 1.3M C/TELA ANTI...'. Provavelmente corretamente classificado.
3.01 TAUBATÉ,603664,GRAMPEADOR DE PAPEL CARBEX 266,15,"R$ 100,54","R$ 0,00",GRAMPEADOR DE PAPEL CARBEX RET,69.0%,1994-06-30 00:00:00,RECLASSIFICAR: Alta similaridade (69.0%) com consumível 'GRAMPEADOR DE PAPEL CARBEX RET...'. Forte indicação de má classificação.
3.01 TAUBATÉ,797207,ESCADA DE ABRIR PLATF.C/6DEGRAUS FIBRA-FT,15,"R$ 305,00","R$ 0,00",ESCADA DE FIBRA COM TRÊS DEGRAUS,38.9%,2007-10-09 00:00:00,MANTER: Baixa similaridade (38.9%) com consumível 'ESCADA DE FIBRA COM TRÊS DEGRAUS...'. Provavelmente corretamente classificado.
3.01 TAUBATÉ,797208,ESCADA DE ABRIR PLATF.C/6DEGRAUS FIBRA-FT,15,"R$ 305,06","R$ 0,00",ESCADA DE FIBRA COM TRÊS DEGRAUS,38.9%,2007-10-09 00:00:00,MANTER: Baixa similaridade (38.9%) com consumível 'ESCADA DE FIBRA COM TRÊS DEGRAUS...'. Provavelmente corretamente classificado.
3.01 TAUBATÉ,618087,QUADRO MAGNETICO 2000X1000MM DIDATICA,20,"R$ 207,62","R$ 0,00",MARCADOR P/QUADRO MAGNÉTICO,43.0%,1995-09-30 00:00:00,AVALIAR: Similaridade moderada (43.0%) com consumível 'MARCADOR P/QUADRO MAGNÉTICO...'. Possível reclassificação.
3.01 TAUBATÉ,1160276,KEY VIGILANT - KV P/ 50 CHAVES / DISAFE,10,"R$ 4181,00","R$ 174,21",MECANISMO KEY VIGILANT SP- 25 CHAVES,62.0%,2016-05-30 00:00:00,RECLASSIFICAR: Alta similaridade (62.0%) com consumível 'MECANISMO KEY VIGILANT SP- 25 CHAVES...'. Forte indicação de má classificação.
3.01 TAUBATÉ,1160277,KEY VIGILANT - KV P/ 25 CHAVES / DISAFE,10,"R$ 3387,00","R$ 141,12",MECANISMO KEY VIGILANT SP- 25 CHAVES,62.9%,2016-05-30 00:00:00,RECLASSIFICAR: Alta similaridade (62.9%) com consumível 'MECANISMO KEY VIGILANT SP- 25 CHAVES...'. Forte indicação de má classificação.
3.01 TAUBATÉ,612327,GRAMPEADOR P/PAPEL 266 CARBEX,15,"R$ 31,12","R$ 0,00",GRAMPEADOR DE PAPEL CARBEX RET,66.4%,1995-05-31 00:00:00,RECLASSIFICAR: Alta similaridade (66.4%) com consumível 'GRAMPEADOR DE PAPEL CARBEX RET...'. Forte indicação de má classificação.
3.01 TAUBATÉ,433811,MACA DOBRAVEL P/TRANSPORTE DE FERIDOS,10,"R$ 182,18","R$ 0,00",COBERTOR P/TRANSPORTE DE CARGAS,32.0%,1982-05-31 00:00:00,MANTER: Baixa similaridade (32.0%) com consumível 'COBERTOR P/TRANSPORTE DE CARGAS...'. Provavelmente corretamente classificado.
3.01 TAUBATÉ,797194,ESCADA DE ABRIR PLATF.C/6DEGRAUS FIBRA-FT,15,"R$ 305,00","R$ 0,00",ESCADA DE FIBRA COM TRÊS DEGRAUS,38.9%,2007-10-09 00:00:00,MANTER: Baixa similaridade (38.9%) com consumível 'ESCADA DE FIBRA COM TRÊS DEGRAUS...'. Provavelmente corretamente classificado.
3.01 TAUBATÉ,561616,MARMITEIRO 220 MARMITAS - DC 1241,15,"R$ 67,70","R$ 0,00",RESISTOR 220 R 1/4W 5% (A0409),25.1%,1991-12-31 00:00:00,MANTER: Similaridade muito baixa (25.1%). Mantém como patrimônio.
3.01 TAUBATÉ,464939,CACAMBA PARA COLETA DE LIXO,10,"R$ 182,18","R$ 0,00",CAÇAMBA PARA TINTA 10 LITROS,35.8%,1985-12-31 00:00:00,MANTER: Baixa similaridade (35.8%) com consumível 'CAÇAMBA PARA TINTA 10 LITROS...'. Provavelmente corretamente classificado.
